City_Name,State_ID,CrimesOccurred,normalized_crimes
Tall Timber,CO,None,0
Kensal,ND,None,0
Avon,MT,None,0
Randolph,IA,None,0
Clearmont,MO,None,0
Marquette,WI,None,0
Allensville,KY,None,0
Ronco,PA,None,0
Cornish,OK,None,0
Yogaville,VA,None,0
Osage,OK,None,0
Ogden,AR,None,0
Henderson Point,MS,None,0
Fulton,KS,None,0
Monroe,SD,None,0
Reasnor,IA,None,0
McClelland,IA,None,0
Fenwood,WI,None,0
Haena,HI,None,0
Graham,MO,None,0
Flournoy,CA,None,0
Pitkas Point,AK,None,0
Kingston,UT,None,0
Havensville,KS,None,0
Crab Orchard,IL,None,0
Cranberry Lake,NY,None,0
Ulm,AR,None,0
Bear Lake,PA,None,0
Bolivia,NC,None,0
Middletown,MO,None,0
Redbird,OK,None,0
Monmouth,IA,None,0
Ruby,AK,None,0
Alpine,AZ,None,0
Davey,NE,None,0
Manter,KS,None,0
Comfort,WV,None,0
Yoder,WY,None,0
Glencoe,OH,None,0
Harding-Birch Lakes,AK,None,0
Westby,MT,None,0
Thynedale,VA,None,0
Hartline,WA,None,0
Exline,IA,None,0
Lake McMurray,WA,None,0
Kanorado,KS,None,0
Bogard,MO,None,0
Norge,OK,None,0
Allentown,GA,None,0
Chinook,WA,None,0
Gakona,AK,None,0
Laurel Mountain,PA,None,0
Concord,IL,None,0
Republican City,NE,None,0
White Heath,IL,None,0
Parkman,OH,None,0
Dawn,MO,None,0
Trinity Center,CA,None,0
Blue Sky,CO,None,0
Little Bitterroot Lake,MT,None,0
Center Sandwich,NH,None,0
Lewis,WI,None,0
Winthrop,NY,None,0
Hillsboro,NM,None,0
Webster,PA,None,0
Glacier,WA,None,0
Williamson,IA,None,0
Elvaston,IL,None,0
Kobuk,AK,None,0
Ouzinkie,AK,None,0
Sycamore,SC,None,0
Amesville,OH,None,0
Mount Union,IA,None,0
Steely Hollow,OK,None,0
New Castle,VA,None,0
Columbus,KY,None,0
Brunsville,IA,None,0
Stella,MO,None,0
Montrose,WV,None,0
Kimball,WV,None,0
Vance,SC,None,0
Houlton,WI,None,0
Lansing,NC,None,0
Grover,CO,None,0
Wheatcroft,KY,None,0
Cody,NE,None,0
Farmington,KY,None,0
Grasston,MN,None,0
Oilton,TX,None,0
Dover,IL,None,0
Fairview,VA,None,0
Geneva,IA,None,0
St. Charles,ID,None,0
Tanacross,AK,None,0
Dickerson City,FL,None,0
Barnes,KS,None,0
Boardman,NC,None,0
Collins,MO,None,0
Braddyville,IA,None,0
Osage,WY,None,0
Coleta,IL,None,0
Isabel,SD,None,0
Slabtown,PA,None,0
Gilliam,LA,None,0
Concord,NE,None,0
Rocky,OK,None,0
Admire,KS,None,0
Colfax,ND,None,0
Cowlington,OK,None,0
Pax,WV,None,0
Salem,SC,None,0
Hemlock,OH,None,0
Farmington,WA,None,0
Cedar Grove,IN,None,0
Tolna,ND,None,0
Hastings,IA,None,0
Woodlawn Park,OK,None,0
Homestead,IA,None,0
Crabtree,PA,None,0
Arbovale,WV,None,0
Leeper,PA,None,0
Brandsville,MO,None,0
Geiger,AL,None,0
Council Hill,OK,None,0
Crandall,IN,None,0
Delaware,IA,None,0
Sprague,NE,None,0
Beaver Valley,AZ,None,0
Capron,VA,None,0
Rochester,KY,None,0
Diehlstadt,MO,None,0
Frankfort,SD,None,0
Eros,LA,None,0
Metamora,IN,None,0
Indianola,OK,None,0
Ozora,MO,None,0
Wales,AK,None,0
Campbell,MN,None,0
Nelsonville,WI,None,0
Ridott,IL,None,0
Louann,AR,None,0
Summit Lake,WI,None,0
Melvin Village,NH,None,0
Volant,PA,None,0
Abiquiu,NM,None,0
Navarino,WI,None,0
Bridgewater,IA,None,0
Green Mountain,IA,None,0
Blackwater,MO,None,0
Warwick,OK,None,0
Crowheart,WY,None,0
Waltham,MN,None,0
Rowan,IA,None,0
Lincolnshire,KY,None,0
Litchville,ND,None,0
Lamar,OK,None,0
Longville,MN,None,0
Popponesset,MA,None,0
Waterloo,SC,None,0
Dana,IL,None,0
Redings Mill,MO,None,0
Cable,WI,None,0
St. Clement,MO,None,0
Hall,NY,None,0
Bellingham,MN,None,0
Buckhorn,NM,None,0
Connerville,OK,None,0
Jerusalem,OH,None,0
Willow City,ND,None,0
Landingville,PA,None,0
Elmo,MO,None,0
Alexandria,MO,None,0
Ekron,KY,None,0
Rudy,AR,None,0
Papineau,IL,None,0
Germantown,KY,None,0
Mount Vernon,AR,None,0
Brady,MT,None,0
Tatums,OK,None,0
Martha,OK,None,0
Tecolote,NM,None,0
Waukena,CA,None,0
Tallapoosa,MO,None,0
McKeansburg,PA,None,0
West,MS,None,0
Wildrose,ND,None,0
Bristow,IA,None,0
Palmer,IA,None,0
Kiskimere,PA,None,0
Dola,OH,None,0
Smith Island,MD,None,0
Anon Raices,PR,None,0
Lewis,CO,None,0
Turney,MO,None,0
Flemington,MO,None,0
Spray,OR,None,0
Meriden,IA,None,0
Genoa,CO,None,0
Lima,IL,None,0
Gravois Mills,MO,None,0
Lincoln,IA,None,0
Longview,IL,None,0
Excelsior Estates,MO,None,0
Sand Fork,WV,None,0
Nicolaus,CA,None,0
Ithaca,NE,None,0
Reeder,ND,None,0
Girard,GA,None,0
Hodges,SC,None,0
Tina,MO,None,0
Elkton,MN,None,0
Leon,WV,None,0
Tyaskin,MD,None,0
Worthington,WV,None,0
Bear Creek,CA,None,0
Welton,IA,None,0
Goodwin,SD,None,0
Hordville,NE,None,0
Why,AZ,None,0
Whiteash,IL,None,0
Pine River,WI,None,0
Spencer,SD,None,0
Plevna,MT,None,0
Pioneer,LA,None,0
Anthonyville,AR,None,0
Peterman,AL,None,0
Mentor,MN,None,0
Reed,AR,None,0
Searsboro,IA,None,0
Deer Island,OR,None,0
Rarden,OH,None,0
Beverly,KS,None,0
Palo Pinto,TX,None,0
Barlow,OR,None,0
Clifton,OH,None,0
Milton,NC,None,0
Edison,WA,None,0
Morrowville,KS,None,0
West Chester,IA,None,0
Big Creek,MS,None,0
Normandy,TN,None,0
Summerfield,KS,None,0
Pottery Addition,OH,None,0
Elk City,ID,None,0
Gallatin River Ranch,MT,None,0
Harrietta,MI,None,0
Powell,TX,None,0
Linn Grove,IA,None,0
Nesbitt,TX,None,0
Maple Falls,WA,None,0
Boaz,WI,None,0
Hills and Dales,KY,None,0
Milton Center,OH,None,0
Dunnell,MN,None,0
National,MD,None,0
Crary,ND,None,0
Smithfield,WV,None,0
Rosendale,MO,None,0
Dayville,OR,None,0
Morland,KS,None,0
Springbrook,IA,None,0
Atlanta,LA,None,0
Preston,KS,None,0
Pine Flat,CA,None,0
Hardy,NE,None,0
Jakin,GA,None,0
Wheeler,IL,None,0
Jersey,GA,None,0
Erhard,MN,None,0
Timblin,PA,None,0
Leesville,OH,None,0
Banks Lake South,WA,None,0
Olney,MT,None,0
Emhouse,TX,None,0
Fall River,KS,None,0
Standard City,IL,None,0
Big Lake,MO,None,0
Whitten,IA,None,0
Windsor,SC,None,0
Fairfield,UT,None,0
Nunez,GA,None,0
Foss,OK,None,0
Austwell,TX,None,0
Montgomery Creek,CA,None,0
Alba,PA,None,0
Jacksonville,MO,None,0
Northville,SD,None,0
Lawrence Creek,OK,None,0
Grand Marsh,WI,None,0
Snyder,CO,None,0
North Johns,AL,None,0
Camden-on-Gauley,WV,None,0
Mount Auburn,IA,None,0
Mona,IA,None,0
Waterville,IA,None,0
Cloud Lake,FL,None,0
Sharon,KS,None,0
Staves,AR,None,0
Kemp,OK,None,0
Buffalo Gap,SD,None,0
Oconto,NE,None,0
Wilkesville,OH,None,0
Drummond,WI,None,0
Casmalia,CA,None,0
New Liberty,IA,None,0
Cuba,KS,None,0
Kilkenny,MN,None,0
Henlopen Acres,DE,None,0
Makoti,ND,None,0
Summerville,OR,None,0
Ahmeek,MI,None,0
Keener,NC,None,0
Omena,MI,None,0
Brookeville,MD,None,0
Belmore,OH,None,0
Waverly,AL,None,0
Dennis,OK,None,0
Fort Greely,AK,None,0
Jamison City,PA,None,0
Wentworth,MO,None,0
Tupman,CA,None,0
LaPlace,IL,None,0
Conger,MN,None,0
Norcatur,KS,None,0
Free Soil,MI,None,0
Limaville,OH,None,0
Stella,NE,None,0
Henderson,MD,None,0
Farson,WY,None,0
West Rushville,OH,None,0
Rush Hill,MO,None,0
Rock Falls,IA,None,0
Herbst,IN,None,0
Pawnee,TX,None,0
Alamillo,NM,None,0
Floris,IA,None,0
Redfield,KS,None,0
Ferris,IL,None,0
Blackey,KY,None,0
Five Points,AL,None,0
Kinney,MN,None,0
Falcon,MS,None,0
Siglerville,PA,None,0
Wyeville,WI,None,0
Kimmswick,MO,None,0
Godwin,NC,None,0
Wilsey,KS,None,0
Quemado,TX,None,0
Jette,MT,None,0
Morse Bluff,NE,None,0
Strasburg,MO,None,0
Portal,ND,None,0
Everetts,NC,None,0
Billingsley,AL,None,0
Nemaha,NE,None,0
Blenheim,SC,None,0
Conde,SD,None,0
Ben Lomond,AR,None,0
Pickering,MO,None,0
Kendrick,OK,None,0
Millersburg,IA,None,0
Lake Sumner,NM,None,0
Miller City,OH,None,0
Carpio,ND,None,0
Alden,KS,None,0
Meadowbrook Farm,KY,None,0
Hatch,UT,None,0
Elizaville,KY,None,0
Silver Peak,NV,None,0
Coatsburg,IL,None,0
Makena,HI,None,0
Fairfield,TN,None,0
Vickery,OH,None,0
East Rochester,OH,None,0
Brandywine,WV,None,0
Dutch John,UT,None,0
Denton,KS,None,0
Willisville,AR,None,0
Brookston,MN,None,0
Tustin,WI,None,0
Watch Hill,RI,None,0
Devol,OK,None,0
Marietta,MN,None,0
Gaylesville,AL,None,0
Clements,MN,None,0
Clemons,IA,None,0
Yeoman,IN,None,0
Edmund,WI,None,0
Rodanthe,NC,None,0
Kanauga,OH,None,0
Pine Level,FL,None,0
Utica,KS,None,0
Put-in-Bay,OH,None,0
Felsenthal,AR,None,0
Heron,MT,None,0
Allenville,IL,None,0
Daisy,GA,None,0
Timber Cove,CA,None,0
Cats Bridge,VA,None,0
Pony,MT,None,0
Haigler,NE,None,0
C-Road,CA,None,0
Rozel,KS,None,0
Lloyd,FL,None,0
Cuney,TX,None,0
Ezel,KY,None,0
Chest Springs,PA,None,0
Crestone,CO,None,0
Sehili,AZ,None,0
Anchor,IL,None,0
Markham,WA,None,0
Springport,IN,None,0
Nogal,NM,None,0
Yorkshire,OH,None,0
Whittlesey,WI,None,0
Gu Oidak,AZ,None,0
Lone Rock,IA,None,0
Wahak Hotrontk,AZ,None,0
Ames,NY,None,0
Stone Lake,WI,None,0
Burbank,OK,None,0
Romeville,LA,None,0
Gardners,PA,None,0
Julian,PA,None,0
Christie,OK,None,0
Marydel,MD,None,0
Buckhorn,KY,None,0
Shirleysburg,PA,None,0
Fowlerville,NY,None,0
Newald,WI,None,0
State Line City,IN,None,0
Harman,WV,None,0
Big Sandy,WV,None,0
Zena,OK,None,0
Box,OK,None,0
Columbus,ND,None,0
Viola,TN,None,0
Columbia,SD,None,0
Roosevelt,MN,None,0
Woodlawn,AR,None,0
Muncie,IL,None,0
Walthall,MS,None,0
Hookstown,PA,None,0
Cassville,PA,None,0
Ringgold,MD,None,0
Shubert,NE,None,0
Dorchester,IL,None,0
Aubrey,AR,None,0
Anselmo,NE,None,0
North Washington,IA,None,0
Hardwick,CA,None,0
Joyce,LA,None,0
Brick Center,CO,None,0
Latham,KS,None,0
Haivana Nakya,AZ,None,0
Roy,MT,None,0
Weskan,KS,None,0
Upham,ND,None,0
Middleburg,NC,None,0
San Pedro,NM,None,0
Iroquois,IL,None,0
Alvo,NE,None,0
Summit,OK,None,0
Netawaka,KS,None,0
Neosho Falls,KS,None,0
Okolona,AR,None,0
Greensboro,IN,None,0
Jerseytown,PA,None,0
Cashiers,NC,None,0
Artesian,SD,None,0
Rocky Ford,GA,None,0
Brooks,MN,None,0
Sasakwa,OK,None,0
Sedgwick,CO,None,0
Hanover,WI,None,0
Virgilina,VA,None,0
Normanna,TX,None,0
Marmarth,ND,None,0
Cherokee,CA,None,0
Maish Vaya,AZ,None,0
Du Bois,NE,None,0
La Cueva,NM,None,0
Bee,OK,None,0
Crystal Beach,AZ,None,0
Pine Lake,AZ,None,0
San Isidro,TX,None,0
Lena,MS,None,0
Burtrum,MN,None,0
Houghton,IA,None,0
Rockville,SC,None,0
Pontoosuc,IL,None,0
Parrott,GA,None,0
Dooling,GA,None,0
St. Xavier,MT,None,0
Hunt,NY,None,0
Birch River,WV,None,0
Glen Hope,PA,None,0
Bogue,KS,None,0
Iola,IL,None,0
Pollard,AL,None,0
Monterey,VA,None,0
St. Lucas,IA,None,0
Kevin,MT,None,0
Sylvester,WV,None,0
Pullman,WV,None,0
Pick City,ND,None,0
Thurston,NE,None,0
Lockington,OH,None,0
Ranger,GA,None,0
Broadwell,IL,None,0
Cadiz,IN,None,0
Stark City,MO,None,0
Huntersville,WV,None,0
Hackberry,AZ,None,0
Gordon,WI,None,0
Marksboro,NJ,None,0
Gilmanton,WI,None,0
Indian Village,IN,None,0
Castine,OH,None,0
Clare,IA,None,0
Everton,AR,None,0
Forksville,PA,None,0
Ricketts,IA,None,0
Astoria,SD,None,0
Harper,OR,None,0
Langlois,OR,None,0
Kirkpatrick,OR,None,0
Dawson,NE,None,0
Edgar,MT,None,0
Tenakee Springs,AK,None,0
Moorefield,AR,None,0
Montrose,MS,None,0
Pageton,WV,None,0
Cliff,NM,None,0
Wolf Summit,WV,None,0
Avoca,MN,None,0
Kenny Lake,AK,None,0
Raywick,KY,None,0
New Schaefferstown,PA,None,0
Peoria,OK,None,0
Smeltertown,CO,None,0
Mifflin,OH,None,0
Llano del Medio,NM,None,0
Mead,OK,None,0
Hoodsport,WA,None,0
Cassandra,PA,None,0
Epping,ND,None,0
Alpha,MI,None,0
Bairdstown,OH,None,0
Oaks,MO,None,0
Sharon,OK,None,0
Hamilton,IA,None,0
Willow,OK,None,0
Upland,NE,None,0
Monument,NM,None,0
Marenisco,MI,None,0
Empire,NV,None,0
Rock Hill,LA,None,0
Hunter,MO,None,0
New Salem,IL,None,0
Klondike,MD,None,0
Ayrshire,IA,None,0
Bladensburg,OH,None,0
Pointe a la Hache,LA,None,0
Hammond,MN,None,0
Otter Creek,FL,None,0
Marble,CO,None,0
Bendena,KS,None,0
Port Alsworth,AK,None,0
Prathersville,MO,None,0
Modest Town,VA,None,0
Whiting,WY,None,0
Camp Three,MT,None,0
Ronks,PA,None,0
Sedalia,CO,None,0
Crumpler,WV,None,0
Monterey,KY,None,0
Custer,WA,None,0
Venedy,IL,None,0
Nondalton,AK,None,0
Success,AR,None,0
Taunton,MN,None,0
Bradley,OK,None,0
Luther,IA,None,0
Valentine,TX,None,0
West Middletown,PA,None,0
Brook Park,MN,None,0
Cantrall,IL,None,0
Lansing,MN,None,0
Sheakleyville,PA,None,0
Sinking Spring,OH,None,0
Westport,SD,None,0
Patterson,OH,None,0
West Brooklyn,IL,None,0
Castana,IA,None,0
Hanna,OK,None,0
Acequia,ID,None,0
North Westminster,VT,None,0
Galestown,MD,None,0
Jacksonville,GA,None,0
Chester,OK,None,0
Woodward,PA,None,0
Bannock,OH,None,0
Rohrsburg,PA,None,0
Kingsbury,TX,None,0
Linden,NC,None,0
Needmore,PA,None,0
Glasgow,IL,None,0
Big Bend,CA,None,0
Pine Apple,AL,None,0
Cordova,NE,None,0
Mackey,IN,None,0
White Water,OK,None,0
Franklin,IA,None,0
Norman,NC,None,0
Erin Springs,OK,None,0
Novelty,MO,None,0
Atlanta,NE,None,0
Hastings,OK,None,0
Glendora,MS,None,0
Pyote,TX,None,0
Frankclay,MO,None,0
Cayuga,OK,None,0
Cumminsville,NY,None,0
Tumacacori-Carmen,AZ,None,0
Pearl,IL,None,0
Brunswick,NE,None,0
Myers Flat,CA,None,0
Georgetown,AR,None,0
Holliday,MO,None,0
Soldier,KS,None,0
Markleeville,CA,None,0
Kings Valley,OR,None,0
La Grange,TN,None,0
Ruth,NV,None,0
Garvin,MN,None,0
Old Bennington,VT,None,0
Ekwok,AK,None,0
Collins,WI,None,0
Hepler,KS,None,0
Rhineland,MO,None,0
Kirvin,TX,None,0
Bragg City,MO,None,0
Lester,AL,None,0
Sumatra,FL,None,0
Odessa,MN,None,0
Bearden,OK,None,0
Nellie,OH,None,0
Coal Center,PA,None,0
Miller,NE,None,0
Pritchett,CO,None,0
Brussels,IL,None,0
Oxly,MO,None,0
Iona,MN,None,0
Central City,SD,None,0
East Peru,IA,None,0
Boston,KY,None,0
Fairmont,OK,None,0
Lesterville,SD,None,0
Orviston,PA,None,0
Fordyce,NE,None,0
Larrabee,IA,None,0
Sawyer,KS,None,0
Marion,ND,None,0
Dimock,SD,None,0
Downsville,LA,None,0
Cliffdell,WA,None,0
Carthage,SD,None,0
Boston,IN,None,0
Morrison,MO,None,0
Shepardsville,IN,None,0
Homestown,MO,None,0
Mulberry,OK,None,0
Chapin,IA,None,0
Ramah,CO,None,0
Addy,WA,None,0
Meadow Acres,WY,None,0
Kingdom City,MO,None,0
Maunie,IL,None,0
La Rose,IL,None,0
Bennington,ID,None,0
Wolverton,MN,None,0
Faxon,OK,None,0
Herndon,KS,None,0
Hoehne,CO,None,0
Millhousen,IN,None,0
Kaibab,AZ,None,0
Mitchell,IA,None,0
Penfield,IL,None,0
Stone City,IA,None,0
Catharine,KS,None,0
Coronaca,SC,None,0
Hasty,CO,None,0
Avilla,MO,None,0
Woodland,MS,None,0
Goodridge,MN,None,0
Seven Oaks,TX,None,0
Woodston,KS,None,0
Medora,ND,None,0
Gould,OK,None,0
Merriman,NE,None,0
New Weston,OH,None,0
Wagner,PA,None,0
Estelline,TX,None,0
Woodman,WI,None,0
Ithaca,OH,None,0
Del Sol,TX,None,0
Hat Creek,CA,None,0
St. Donatus,IA,None,0
Kapowsin,WA,None,0
Browns,IL,None,0
Perkins,GA,None,0
Geyser,MT,None,0
Colony,OK,None,0
Fleming,MO,None,0
Virden,NM,None,0
Marietta,TX,None,0
Glen Arbor,MI,None,0
Rainsburg,PA,None,0
Claremont,SD,None,0
Goodell,IA,None,0
Washington Park,AZ,None,0
Home,KS,None,0
St. Mary,KY,None,0
Novice,TX,None,0
Chain-O-Lakes,MO,None,0
Scottsburg,VA,None,0
Blountsville,IN,None,0
Granger,WY,None,0
Cheshire,OH,None,0
Westfield,IA,None,0
Starbuck,WA,None,0
Black Hawk,CO,None,0
Alicia,AR,None,0
Centralia,IA,None,0
Sallis,MS,None,0
Lewis and Clark Village,MO,None,0
Crystal,ND,None,0
New Centerville,PA,None,0
Powhatan,LA,None,0
Webb,IA,None,0
Volta,CA,None,0
Viola,KS,None,0
Brownville,NE,None,0
Mertens,TX,None,0
Bodcaw,AR,None,0
Zoar,WI,None,0
Bonanza Hills,TX,None,0
East Shore,CA,None,0
Rock Creek Park,CO,None,0
Pinhook Corner,OK,None,0
Quamba,MN,None,0
Baring,MO,None,0
Jameson,MO,None,0
New Buffalo,PA,None,0
Lorraine,KS,None,0
Forestville,MI,None,0
Spearsville,LA,None,0
Meadowlands,MN,None,0
Whitewater,MT,None,0
Lynxville,WI,None,0
St. Marys,IA,None,0
Ludlow,MO,None,0
Wright,MN,None,0
Java,SD,None,0
Washington,VA,None,0
Calzada,PR,None,0
Pensacola,OK,None,0
Midland,SD,None,0
Westboro,MO,None,0
Caledonia,MO,None,0
Kimberly,WV,None,0
Phillips,OK,None,0
Deer Park,AL,None,0
Georgetown,MN,None,0
Ohlman,IL,None,0
Chuathbaluk,AK,None,0
Columbia,VA,None,0
Hoffman,OK,None,0
Morriston,FL,None,0
Northwest Stanwood,WA,None,0
Camak,GA,None,0
Sierra City,CA,None,0
Topaz,CA,None,0
Narcissa,OK,None,0
Sharon,GA,None,0
Parkman,WY,None,0
Filley,NE,None,0
Levering,MI,None,0
Polvadera,NM,None,0
Bisbee,ND,None,0
Dawson,IA,None,0
Jamestown,LA,None,0
Naukati Bay,AK,None,0
Ulen,IN,None,0
McDermitt,NV,None,0
Springhill,MT,None,0
New Cambria,KS,None,0
Pistol River,OR,None,0
Gypsy,WV,None,0
Judith Gap,MT,None,0
McIntire,IA,None,0
St. Joe,AR,None,0
Mountain View,NM,None,0
Cold Bay,AK,None,0
Fishers Island,NY,None,0
Monument,OR,None,0
Randsburg,CA,None,0
Deer Creek,OK,None,0
Venetie,AK,None,0
Haynes,AR,None,0
Cosby,MO,None,0
Sheldon,ND,None,0
Damar,KS,None,0
Endicott,NE,None,0
Peach Orchard,AR,None,0
Alden,MI,None,0
Casa Colorada,NM,None,0
Hudson,KS,None,0
Bingham Lake,MN,None,0
Rentiesville,OK,None,0
Peru,KS,None,0
Odin,KS,None,0
Hallett,OK,None,0
Cusseta,AL,None,0
Utting,AZ,None,0
Harrold,SD,None,0
Havelock,IA,None,0
Heidelberg,MN,None,0
Sinai,SD,None,0
Guthrie,TX,None,0
Windom,KS,None,0
McCool,MS,None,0
St. Paul,IA,None,0
Archer,IA,None,0
Ashton,SD,None,0
Las Nutrias,NM,None,0
Hilltop,GA,None,0
Noonan,ND,None,0
Anton Chico,NM,None,0
Adamsville,OH,None,0
Vernonburg,GA,None,0
Toxey,AL,None,0
Mazie,OK,None,0
Dutchtown,MO,None,0
West Union,MN,None,0
Pence,WI,None,0
Christopher Creek,AZ,None,0
Edison,NE,None,0
Deering,AK,None,0
Summitville,OH,None,0
Oelrichs,SD,None,0
McKinley,MN,None,0
Corinne,WV,None,0
Harding,MN,None,0
Bena,MN,None,0
Oak Ridge,LA,None,0
Liverpool,IL,None,0
Perkinsville,VT,None,0
Watrous,NM,None,0
De Graff,MN,None,0
Luray,SC,None,0
Eldridge,AL,None,0
Livonia,IN,None,0
Cavour,SD,None,0
Bobtown,VA,None,0
Leonore,IL,None,0
Browning,IL,None,0
Kaka,AZ,None,0
Cassoday,KS,None,0
Burlington,WV,None,0
Southside Chesconessex,VA,None,0
Higden,AR,None,0
Wiota,WI,None,0
Elk River,ID,None,0
Whitewater,MO,None,0
Dallas,SD,None,0
Kelly,WY,None,0
Steuben,WI,None,0
Bouton,IA,None,0
Dexter City,OH,None,0
Ferguson,IA,None,0
Allenville,MO,None,0
Bishop Hill,IL,None,0
Raritan,IL,None,0
Ayr,NE,None,0
Rutland,IA,None,0
Miesville,MN,None,0
Methow,WA,None,0
Morningside,SD,None,0
Montreal,MO,None,0
Frankfort Springs,PA,None,0
Rosedale,NM,None,0
Farmington,DE,None,0
Porter,WA,None,0
Ormsby,MN,None,0
Hillsdale,OK,None,0
Knowlton,WI,None,0
Livingston,SC,None,0
Maysville,CO,None,0
Inman,NE,None,0
Sula,MT,None,0
Des Moines,NM,None,0
Long Island,KS,None,0
Miramiguoa Park,MO,None,0
Eden,MS,None,0
Church Creek,MD,None,0
Gann,OH,None,0
Forest River,ND,None,0
North Buena Vista,IA,None,0
Friendly,WV,None,0
Redford,TX,None,0
Sikes,LA,None,0
Moskowite Corner,CA,None,0
Ravenden Springs,AR,None,0
Dora,NM,None,0
Mitchell,OR,None,0
Shelocta,PA,None,0
Olean,MO,None,0
Antimony,UT,None,0
Green,KS,None,0
Tensed,ID,None,0
Salvisa,KY,None,0
Chester,IA,None,0
Pierpont,SD,None,0
Stanley,IA,None,0
Seven Hills,CO,None,0
Gunn City,MO,None,0
Cokedale,CO,None,0
Octavia,NE,None,0
Custer,MT,None,0
Downsville,WI,None,0
Flaming Gorge,UT,None,0
Pella,WI,None,0
Bowdon,ND,None,0
Lafferty,OH,None,0
Alton,UT,None,0
Ledyard,IA,None,0
Hockingport,OH,None,0
Moundville,MO,None,0
Wann,OK,None,0
Masonville,IA,None,0
Deepstep,GA,None,0
Lillie,LA,None,0
Arrowhead Springs,WY,None,0
Geneva,PA,None,0
Gallina,NM,None,0
Petronila,TX,None,0
Brice,OH,None,0
Eagarville,IL,None,0
Eagle,MI,None,0
Oldham,SD,None,0
Kennan,WI,None,0
Mount Hermon,NJ,None,0
Hamburg,IL,None,0
Venedocia,OH,None,0
Moffat,CO,None,0
Leshara,NE,None,0
Duncan,IA,None,0
Alpha,MN,None,0
Landess,IN,None,0
Fort Smith,MT,None,0
Adams,ND,None,0
Diomede,AK,None,0
Lowndesville,SC,None,0
Snelling,CA,None,0
Dry Creek,AK,None,0
Superior,IA,None,0
Flute Springs,OK,None,0
Indian Beach,NC,None,0
Galesburg,KS,None,0
Trego-Rohrersville Station,MD,None,0
Almont,ND,None,0
Chaparrito,TX,None,0
Hingham,MT,None,0
La Junta Gardens,CO,None,0
Orchard,CO,None,0
Naples,IL,None,0
Prairie View,KS,None,0
Johannesburg,CA,None,0
La Russell,MO,None,0
Darlington,MO,None,0
Moffett,OK,None,0
Goff,KS,None,0
Hannaford,ND,None,0
Macksburg,IA,None,0
Smoaks,SC,None,0
Guys Mills,PA,None,0
Blue Mountain,AR,None,0
Emison,IN,None,0
Retsof,NY,None,0
Otterville,IL,None,0
Allport,AR,None,0
Hickory Hill,KY,None,0
Bellville,GA,None,0
Westphalia,IA,None,0
Dupuyer,MT,None,0
H. Cuellar Estates,TX,None,0
Loco,OK,None,0
Bernard,IA,None,0
Woodstock,MN,None,0
Fairfield,KY,None,0
Effie,MN,None,0
Center Junction,IA,None,0
Vernon,IL,None,0
Arthur,NE,None,0
Green Valley,WI,None,0
Matthews,GA,None,0
Grafton,NE,None,0
Osnabrock,ND,None,0
Bartow,WV,None,0
Benbow,CA,None,0
Owl Ranch,TX,None,0
Broadwater,NE,None,0
San Acacio,CO,None,0
Roscoe,MO,None,0
Dodson,MT,None,0
Dodge,WI,None,0
Du Pont,GA,None,0
Roosevelt,WA,None,0
Toronto,IA,None,0
Ratliff City,OK,None,0
Templeville,MD,None,0
Farwell,NE,None,0
Mount Ayr,IN,None,0
Forest Hill Village,MT,None,0
Maiden Rock,WI,None,0
Glen Ferris,WV,None,0
Elmdale,MN,None,0
Lucien,OK,None,0
De Witt,MO,None,0
Cascadia,OR,None,0
Lynndyl,UT,None,0
Mount Laguna,CA,None,0
Rohrersville,MD,None,0
South Amana,IA,None,0
Fort Shaw,MT,None,0
Kincaid,KS,None,0
Oxbow,NY,None,0
McKittrick,CA,None,0
Rome,IA,None,0
Segundo,CO,None,0
Laporte,MN,None,0
Chimney Rock Village,NC,None,0
Wilson,OH,None,0
Lumberton,NM,None,0
Jennette,AR,None,0
Armstrong,OK,None,0
Bluff City,AR,None,0
Honcut,CA,None,0
Myrtlewood,AL,None,0
Nelchina,AK,None,0
Banks,AR,None,0
Nora,IL,None,0
Louisburg,MO,None,0
Littleton,WV,None,0
Bushnell,NE,None,0
Brownsville,OH,None,0
Mound Station,IL,None,0
Stoy,IL,None,0
Bascom,FL,None,0
Chelsea,WI,None,0
Blawenburg,NJ,None,0
McKinney,KY,None,0
Tar Heel,NC,None,0
Hyampom,CA,None,0
Starkweather,ND,None,0
Y-O Ranch,WY,None,0
Branchville,VA,None,0
Fairfax,SD,None,0
Marengo,WI,None,0
Weldon,IA,None,0
Yale,SD,None,0
Arroyo Gardens,TX,None,0
Cache,UT,None,0
Princeton,ID,None,0
Middlebrook,VA,None,0
Vale,SD,None,0
Belgrade,NE,None,0
Malaga,NM,None,0
Culver,KS,None,0
Delaplaine,AR,None,0
Bartlett,NE,None,0
Animas,NM,None,0
Smithfield,KY,None,0
Ironton,MI,None,0
Batesland,SD,None,0
Kempton,PA,None,0
Deering,ND,None,0
Proctorville,NC,None,0
Hitchcock,OK,None,0
Todd Mission,TX,None,0
Malmo,NE,None,0
Belleair Shore,FL,None,0
Mud Bay,AK,None,0
Mapletown,PA,None,0
Minidoka,ID,None,0
Park,KS,None,0
Ross,ND,None,0
Roscoe,MN,None,0
Gum Springs,AR,None,0
West Sullivan,MO,None,0
Lodge,SC,None,0
Aquilla,TX,None,0
